player_id,mlbam_id,name_last,name_first,matched_by
delgrbo01,113235,Del Greco,Bobby,key_bbref 직접 매칭
nixondo01,119813,Nixon,Donell,key_bbref 직접 매칭
jamesch01,116474,James,Charlie,key_bbref 직접 매칭
sutclsy01,122995,Sutcliffe,Elmer,key_bbref 직접 매칭
pittsga01,120608,Pitts,Gaylen,key_bbref 직접 매칭
morgany01,460579,Morgan,Nyjer,key_bbref 직접 매칭
henryea01,115782,Henry,Earl,key_bbref 직접 매칭
davisma01,113126,Davis,Mark,key_bbref 직접 매칭
harrera01,115500,Harrell,Ray,key_bbref 직접 매칭
fuentbr01,150118,Fuentes,Brian,key_bbref 직접 매칭
beamotr01,110730,Beamon,Trey,key_bbref 직접 매칭
mcglojo01,118714,McGlone,John,key_bbref 직접 매칭
robinsh01,453203,Robinson,Shane,key_bbref 직접 매칭
croucja01,112872,Crouch,Jack,key_bbref 직접 매칭
pennohe01,120386,Pennock,Herb,key_bbref 직접 매칭
alliebo01,110168,Allietta,Bob,key_bbref 직접 매칭
rodried03,430626,Rodriguez,Eddy,key_bbref 직접 매칭
towneba01,123422,Towne,Babe,key_bbref 직접 매칭
kuehnbi01,117353,Kuehne,Bill,key_bbref 직접 매칭
lackejo01,407793,Lackey,John,key_bbref 직접 매칭
berbelo01,110889,Berberet,Lou,key_bbref 직접 매칭
morrie.01,119396,Morris,James,key_bbref 직접 매칭
akiyash01,673451,Akiyama,Shogo,key_bbref 직접 매칭
cushmha01,112974,Cushman,Harvey,key_bbref 직접 매칭
hechaad01,588751,Hechavarría,Adeiny,key_bbref 직접 매칭
clarkbr01,112318,Clark,Bryan,key_bbref 직접 매칭
kavadni01,694359,Kavadas,Niko,key_bbref 직접 매칭
sambijo01,121645,Sambito,Joe,key_bbref 직접 매칭
morri08,818042,Morrison,Felton,key_bbref 직접 매칭
forscbo01,114316,Forsch,Bob,key_bbref 직접 매칭
schmuha01,121842,Schmulbach,Hank,key_bbref 직접 매칭
couchjo01,112726,Couch,Johnny,key_bbref 직접 매칭
denzero01,113277,Denzer,Roger,key_bbref 직접 매칭
cadorle01,111855,Cadore,Leon,key_bbref 직접 매칭
eversbr01,113953,Eversgerd,Bryan,key_bbref 직접 매칭
chitiha01,112251,Chiti,Harry,key_bbref 직접 매칭
avenbr01,110394,Aven,Bruce,key_bbref 직접 매칭
cobbhe01,112429,Cobb,Herb,key_bbref 직접 매칭
gurala01,115255,Gura,Larry,key_bbref 직접 매칭
phillbu01,120513,Phillips,Buz,key_bbref 직접 매칭
repulri01,121079,Repulski,Rip,key_bbref 직접 매칭
reussje01,121090,Reuss,Jerry,key_bbref 직접 매칭
gimench01,460269,Gimenez,Chris,key_bbref 직접 매칭
smithjo01,122415,Smith,John,key_bbref 직접 매칭
matthga01,118433,Matthews,Gary,key_bbref 직접 매칭
adamsba01,110044,Adams,Babe,key_bbref 직접 매칭
brancha01,111380,Branch,Harvey,key_bbref 직접 매칭
tannebr01,123088,Tanner,Bruce,key_bbref 직접 매칭
ingrari01,116393,Ingram,Riccardo,key_bbref 직접 매칭
mahonbo01,118170,Mahoney,Bob,key_bbref 직접 매칭
clarksu01,112361,Clarke,Sumpter,key_bbref 직접 매칭
hammoja01,115393,Hammond,Jack,key_bbref 직접 매칭
thompho01,123286,Thompson,Homer,key_bbref 직접 매칭
beltres01,110845,Beltré,Esteban,key_bbref 직접 매칭
griggwi01,819263,Griggs,Wiley,key_bbref 직접 매칭
pyechjo01,120816,Pyecha,John,key_bbref 직접 매칭
schneda01,121846,Schneider,Dan,key_bbref 직접 매칭
senerso01,122000,Senerchia,Sonny,key_bbref 직접 매칭
johnsla03,116603,Johnson,Lance,key_bbref 직접 매칭
woodstr01,124567,Woodson,Tracy,key_bbref 직접 매칭
willsma01,124371,Wills,Maury,key_bbref 직접 매칭
leppedo02,117700,Leppert,Don,key_bbref 직접 매칭
powel05,817688,Powell,,key_bbref 직접 매칭
chiozlo01,112247,Chiozza,Lou,key_bbref 직접 매칭
oliveal01,119983,Oliver,Al,key_bbref 직접 매칭
walkuji01,123848,Walkup,Jim,key_bbref 직접 매칭
roystwi01,121521,Royster,Willie,key_bbref 직접 매칭
hyersti01,116377,Hyers,Tim,key_bbref 직접 매칭
cummimi01,112937,Cummings,Midre,key_bbref 직접 매칭
tischto01,123360,Tischinski,Tom,key_bbref 직접 매칭
hoard01,819003,Hoard,,key_bbref 직접 매칭
banksge01,110534,Banks,George,key_bbref 직접 매칭
briggda01,111462,Briggs,Dan,key_bbref 직접 매칭
sykesbo01,123064,Sykes,Bob,key_bbref 직접 매칭
berghjo01,110905,Bergh,John,key_bbref 직접 매칭
kroonma01,117327,Kroon,Marc,key_bbref 직접 매칭
littema01,117817,Littell,Mark,key_bbref 직접 매칭
mantlmi01,118258,Mantle,Mickey,key_bbref 직접 매칭
westse01,476811,West,Sean,key_bbref 직접 매칭
baragca01,670056,Baragar,Caleb,key_bbref 직접 매칭
gonzaal01,114924,Gonzalez,Alex,key_bbref 직접 매칭
davisha01,113111,Davis,Harry,key_bbref 직접 매칭
buterbl99,613553,Butera,Blake,key_bbref 직접 매칭
gonzawi02,682790,González,Wikelman,key_bbref 직접 매칭
judefr01,116784,Jude,Frank,key_bbref 직접 매칭
manleef99,506633,Manley,Effa,key_bbref 직접 매칭
dobsoch01,113408,Dobson,Chuck,key_bbref 직접 매칭
johnsro06,408225,Johnson,Rontrez,key_bbref 직접 매칭
dreyeja01,676263,Dreyer,Jack,key_bbref 직접 매칭
brackjo01,111334,Brackenridge,John,key_bbref 직접 매칭
knighjo01,117195,Knight,Joe,key_bbref 직접 매칭
lacocpe01,117393,LaCock,Pete,key_bbref 직접 매칭
duffech01,113593,Duffee,Charlie,key_bbref 직접 매칭
mackost01,118099,Macko,Steve,key_bbref 직접 매칭
moorear01,119285,Moore,Archie,key_bbref 직접 매칭
kaprija01,621076,Kaprielian,James,key_bbref 직접 매칭
bellfr02,820543,Bell,Fred,key_bbref 직접 매칭
daviscu01,113100,Davis,Curt,key_bbref 직접 매칭
palmqed01,120200,Palmquist,Ed,key_bbref 직접 매칭
willire02,124332,Williams,Reggie,key_bbref 직접 매칭
rodrijo01,121359,Rodríguez,José,key_bbref 직접 매칭
brantma01,111395,Brant,Marshall,key_bbref 직접 매칭
luttrly01,118019,Luttrell,Lyle,key_bbref 직접 매칭
kivlepa01,623182,Kivlehan,Patrick,key_bbref 직접 매칭
gardngi01,114606,Gardner,Gid,key_bbref 직접 매칭
woodsal01,124558,Woods,Al,key_bbref 직접 매칭
martija02,131660,Martínez,Javier,key_bbref 직접 매칭
newsosk01,119751,Newsome,Skeeter,key_bbref 직접 매칭
heanean01,571760,Heaney,Andrew,key_bbref 직접 매칭
locklge01,117855,Locklear,Gene,key_bbref 직접 매칭
smith24,817225,Smith,,key_bbref 직접 매칭
kellyre02,116956,Kelly,Ren,key_bbref 직접 매칭
haselad01,656514,Haseley,Adam,key_bbref 직접 매칭
davismi02,113127,Davis,Mike,key_bbref 직접 매칭
vicketo01,123720,Vickery,Tom,key_bbref 직접 매칭
lankffr01,283039,Lankford,Frank,key_bbref 직접 매칭
dedunsa01,465679,Deduno,Sam,key_bbref 직접 매칭
piersdi01,120570,Pierson,Dick,key_bbref 직접 매칭
trujijj01,408243,Trujillo,J. J.,key_bbref 직접 매칭
lylesjo01,543475,Lyles,Jordan,key_bbref 직접 매칭
walstbl01,686796,Walston,Blake,key_bbref 직접 매칭
cullero01,112924,Cullenbine,Roy,key_bbref 직접 매칭
taylobl01,642130,Taylor,Blake,key_bbref 직접 매칭
walczed01,123805,Walczak,Ed,key_bbref 직접 매칭
oldhaji01,817936,Oldham,Jimmy,key_bbref 직접 매칭
schlica01,693645,Schlittler,Cam,key_bbref 직접 매칭
dinarle01,430837,DiNardo,Lenny,key_bbref 직접 매칭
munozos01,119524,Muñoz,Oscar,key_bbref 직접 매칭
meylu01,682825,Mey,Luis,key_bbref 직접 매칭
langsbo01,117479,Langsford,Bob,key_bbref 직접 매칭
bullasi01,111681,Bullas,Sim,key_bbref 직접 매칭
mcgrifr01,118730,McGriff,Fred,key_bbref 직접 매칭
criscto01,112831,Criscola,Tony,key_bbref 직접 매칭
gonzach01,592346,González,Chi Chi,key_bbref 직접 매칭
watsomu01,123985,Watson,Mule,key_bbref 직접 매칭
moretda01,664294,Moreta,Dauri,key_bbref 직접 매칭
waltebr01,687888,Walter,Brandon,key_bbref 직접 매칭
leboube01,117595,LeBourveau,Bevo,key_bbref 직접 매칭
dipinfr01,113385,DiPino,Frank,key_bbref 직접 매칭
edwarda01,113752,Edwards,Dave,key_bbref 직접 매칭
vaughch01,123669,Vaughan,Charlie,key_bbref 직접 매칭
oraveer01,120041,Oravetz,Ernie,key_bbref 직접 매칭
iwakuhi01,547874,Iwakuma,Hisashi,key_bbref 직접 매칭
glavimi01,430403,Glavine,Mike,key_bbref 직접 매칭
fryjo01,114462,Fry,Johnson,key_bbref 직접 매칭
ryanky01,594986,Ryan,Kyle,key_bbref 직접 매칭
antonjo01,110288,Antonelli,John,key_bbref 직접 매칭
schanwa01,121771,Schang,Wally,key_bbref 직접 매칭
hamando01,115372,Hamann,Doc,key_bbref 직접 매칭
barbebr02,110548,Barber,Brian,key_bbref 직접 매칭
nolaaa01,605400,Nola,Aaron,key_bbref 직접 매칭
russejo01,121570,Russell,John,key_bbref 직접 매칭
hatlema01,502281,Hatley,Marcus,key_bbref 직접 매칭
novoaro01,430604,Novoa,Roberto,key_bbref 직접 매칭
weathda01,124000,Weathers,David,key_bbref 직접 매칭
combsea01,112533,Combs,Earle,key_bbref 직접 매칭
brucecl01,820306,Bruce,Clarence,key_bbref 직접 매칭
conrobi02,112600,Conroy,Bill,key_bbref 직접 매칭
flanami01,114216,Flanagan,Mike,key_bbref 직접 매칭
kucksjo01,117350,Kucks,Johnny,key_bbref 직접 매칭
brovijo01,111525,Brovia,Joe,key_bbref 직접 매칭
chervpa01,112232,Chervinko,Paul,key_bbref 직접 매칭
parrama02,817854,Parrado,Manuel,key_bbref 직접 매칭
parke04,817866,Parker,,key_bbref 직접 매칭
levraal01,276368,Levrault,Allen,key_bbref 직접 매칭
bennehe01,110871,Bennett,Herschel,key_bbref 직접 매칭
ostinji01,275701,Osting,Jimmy,key_bbref 직접 매칭
cantwmi01,111966,Cantwell,Mike,key_bbref 직접 매칭
mcguide01,118738,McGuire,Deacon,key_bbref 직접 매칭
vasilmi01,678024,Vasil,Mike,key_bbref 직접 매칭
towerjo01,346869,Towers,Josh,key_bbref 직접 매칭
bankhda01,110530,Bankhead,Dan,key_bbref 직접 매칭
greenst01,279561,Green,Steve,key_bbref 직접 매칭
davenjo01,220094,Davenport,Joe,key_bbref 직접 매칭
tilloth01,123346,Tillotson,Thad,key_bbref 직접 매칭
holdejo01,116064,Holden,Joe,key_bbref 직접 매칭
corharo01,112687,Corhan,Roy,key_bbref 직접 매칭
dickege01,113337,Dickerson,George,key_bbref 직접 매칭
robleos01,425854,Robles,Óscar,key_bbref 직접 매칭
lindeji01,117781,Lindeman,Jim,key_bbref 직접 매칭
moronje01,119391,Moronko,Jeff,key_bbref 직접 매칭
welchmi01,124062,Welch,Mickey,key_bbref 직접 매칭
williju01,124354,Willigrod,Julius,key_bbref 직접 매칭
fousebi01,114345,Fouser,Bill,key_bbref 직접 매칭
trammbu01,123438,Trammell,Bubba,key_bbref 직접 매칭
stearjo01,122702,Stearns,John,key_bbref 직접 매칭
truckvi01,123486,Trucks,Virgil,key_bbref 직접 매칭
sotone01,519304,Soto,Neftali,key_bbref 직접 매칭
shellhu01,122118,Shelley,Hugh,key_bbref 직접 매칭
coffmke01,112444,Coffman,Kevin,key_bbref 직접 매칭
tyronji01,123540,Tyrone,Jim,key_bbref 직접 매칭
nealch01,119675,Neal,Charlie,key_bbref 직접 매칭
mercelu01,118961,Mercedes,Luis,key_bbref 직접 매칭
gleaski01,114858,Gleason,Kid,key_bbref 직접 매칭
braunjo01,111403,Braun,John,key_bbref 직접 매칭
henderu01,819073,Henderson,Rube,key_bbref 직접 매칭
rosarfr01,425564,Rosario,Francisco,key_bbref 직접 매칭
austiri01,110390,Austin,Rick,key_bbref 직접 매칭
uhlerma01,123551,Uhler,Maury,key_bbref 직접 매칭
demonge01,113260,DeMontreville,Gene,key_bbref 직접 매칭
troutdi01,123479,Trout,Dizzy,key_bbref 직접 매칭
shindbi01,122159,Shindle,Billy,key_bbref 직접 매칭
wicksel01,816636,Wicks,Elmer,key_bbref 직접 매칭
hartji01,115554,Hart,Jim Ray,key_bbref 직접 매칭
kendeal01,116975,Kenders,Al,key_bbref 직접 매칭
mcmeawi01,818212,McMeans,Willie,key_bbref 직접 매칭
patteda04,120285,Patterson,Danny,key_bbref 직접 매칭
pernohu01,120429,Pernoll,Hub,key_bbref 직접 매칭
keenaji01,116897,Keenan,Jim,key_bbref 직접 매칭
wilheho01,124261,Wilhelm,Hoyt,key_bbref 직접 매칭
magooge01,118145,Magoon,George,key_bbref 직접 매칭
callama01,111882,Callaghan,Marty,key_bbref 직접 매칭
abbotji01,110009,Abbott,Jim,key_bbref 직접 매칭
lewisga01,818504,Lewis,Gaston,key_bbref 직접 매칭
eddych01,113730,Eddy,Chris,key_bbref 직접 매칭
lawrejo01,150478,Lawrence,Joe,key_bbref 직접 매칭
royor01,817419,Roy,Ormsby,key_bbref 직접 매칭
ugglada01,462564,Uggla,Dan,key_bbref 직접 매칭
cozendy01,622226,Cozens,Dylan,key_bbref 직접 매칭
schreba01,121863,Schreiber,Barney,key_bbref 직접 매칭
greened01,115083,Green,Ed,key_bbref 직접 매칭
sketcbu01,122293,Sketchley,Harry,key_bbref 직접 매칭
coxdi01,112753,Cox,Dick,key_bbref 직접 매칭
nolan02,817961,Nolan,,key_bbref 직접 매칭
shephke01,122125,Shepherd,Keith,key_bbref 직접 매칭
patteje01,120291,Patterson,Jeff,key_bbref 직접 매칭
jordale01,682119,Jordan,Levi,key_bbref 직접 매칭
patinlu01,672715,Patiño,Luis,key_bbref 직접 매칭
camporo01,820204,Campos,Roberto,key_bbref 직접 매칭
ortenfr01,120071,Ortenzio,Frank,key_bbref 직접 매칭
genovge01,114695,Genovese,George,key_bbref 직접 매칭
buchajo01,111651,Bucha,Johnny,key_bbref 직접 매칭
reganmi01,121016,Regan,Mike,key_bbref 직접 매칭
mitchot01,818113,Mitchell,Otto,key_bbref 직접 매칭
kellefr02,116922,Kellert,Frank,key_bbref 직접 매칭
kleskry01,117148,Klesko,Ryan,key_bbref 직접 매칭
nelsojo01,406874,Nelson,Joe,key_bbref 직접 매칭
hollagr01,518813,Holland,Greg,key_bbref 직접 매칭
westbu01,124109,West,Buck,key_bbref 직접 매칭
waldsry01,814439,Waldschmidt,Ryan,key_bbref 직접 매칭
rodrije02,683679,Rodriguez,Jesus,key_bbref 직접 매칭
chestda01,820087,Chester,David,key_bbref 직접 매칭
campovi01,553883,Campos,Jose,key_bbref 직접 매칭
haeffbi01,115293,Haeffner,Bill,key_bbref 직접 매칭
sullide02,122943,Sullivan,Denny,key_bbref 직접 매칭
worreto01,124581,Worrell,Todd,key_bbref 직접 매칭
jonesco02,116675,Jones,Cobe,key_bbref 직접 매칭
renteed01,121074,Rentería,Édgar,key_bbref 직접 매칭
renfrma01,121067,Renfroe,Marshall,key_bbref 직접 매칭
geragbe01,114707,Geraghty,Ben,key_bbref 직접 매칭
bellwi01,820541,Bell,William,key_bbref 직접 매칭
thomara01,123260,Thomas,Ray,key_bbref 직접 매칭
delarto01,150401,de la Rosa,Tomás,key_bbref 직접 매칭
mooresq01,818077,Moore,Square,key_bbref 직접 매칭
atkinal01,110365,Atkinson,Al,key_bbref 직접 매칭
bettsha01,110960,Betts,Harry,key_bbref 직접 매칭
prattco01,806198,Pratt,Cooper,key_bbref 직접 매칭
sulsebe01,676641,Sulser,Beau,key_bbref 직접 매칭
johnsma02,150322,Johnson,Mark,key_bbref 직접 매칭
kowalfa01,117280,Kowalik,Fabian,key_bbref 직접 매칭
hurtaed01,116356,Hurtado,Edwin,key_bbref 직접 매칭
bradlbi01,111353,Bradley,Bill,key_bbref 직접 매칭
rekarbr01,121057,Rekar,Bryan,key_bbref 직접 매칭
brondke01,111504,Brondell,Ken,key_bbref 직접 매칭
tarbear01,123095,Tarbert,Arlie,key_bbref 직접 매칭
castifr01,112113,Castillo,Frank,key_bbref 직접 매칭
mannjo01,118239,Mann,Johnny,key_bbref 직접 매칭
mossho01,119445,Moss,Howie,key_bbref 직접 매칭
allenbu01,820735,Allen,Buddy,key_bbref 직접 매칭
nichosa01,119755,Nicholl,Sam,key_bbref 직접 매칭
tompk02,816917,Tompkins,,key_bbref 직접 매칭
ogradbr01,657434,O'Grady,Brian,key_bbref 직접 매칭
warreje01,816726,Warren,Jesse,key_bbref 직접 매칭
graysa01,115072,Gray,Sam,key_bbref 직접 매칭
cahiltr01,502239,Cahill,Trevor,key_bbref 직접 매칭
masaoon01,150385,Masaoka,Onan,key_bbref 직접 매칭
littlca01,117825,Littlejohn,Carlisle,key_bbref 직접 매칭
berlyja01,110912,Berly,Jack,key_bbref 직접 매칭
smithwi06,817160,Smith,Herb,key_bbref 직접 매칭
sherire01,122131,Sheridan,Red,key_bbref 직접 매칭
altmage01,110199,Altman,George,key_bbref 직접 매칭
swiftbo01,123052,Swift,Bob,key_bbref 직접 매칭
kraftcl01,117286,Kraft,Clarence,key_bbref 직접 매칭
freembu02,114400,Freeman,Buck,key_bbref 직접 매칭
newbeji01,817979,Newberry,Jimmie,key_bbref 직접 매칭
reevedo01,817587,Reeves,Donald,key_bbref 직접 매칭
metcaal01,118992,Metcalfe,Alfred,key_bbref 직접 매칭
stranal01,122856,Strange,Alan,key_bbref 직접 매칭
thompst01,694514,Thompson,Sterlin,key_bbref 직접 매칭
baldwda01,110499,Baldwin,Dave,key_bbref 직접 매칭
clinety01,112407,Cline,Ty,key_bbref 직접 매칭
wallaja02,123866,Wallaesa,Jack,key_bbref 직접 매칭
macphle99,492578,MacPhail,Lee,key_bbref 직접 매칭
leede01,117600,Lee,Derek,key_bbref 직접 매칭
hoodwa02,116121,Hood,Wally,key_bbref 직접 매칭
greenha01,115096,Greenberg,Hank,key_bbref 직접 매칭
vanbude01,123627,Van Buren,Deacon,key_bbref 직접 매칭
diazjo01,407872,Díaz,Jose,key_bbref 직접 매칭
downsda02,445153,Downs,Darin,key_bbref 직접 매칭
soleral01,434057,Soler,Alay,key_bbref 직접 매칭
irwinbi01,116411,Irwin,Bill,key_bbref 직접 매칭
glossal01,114875,Glossop,Al,key_bbref 직접 매칭
rapadcl01,449060,Rapada,Clay,key_bbref 직접 매칭
bautige01,639373,Bautista,Gerson,key_bbref 직접 매칭
kirkto01,117116,Kirk,Tom,key_bbref 직접 매칭
teodobr01,669326,Teodosio,Bryce,key_bbref 직접 매칭
glavito01,114848,Glaviano,Tommy,key_bbref 직접 매칭
matsuka01,430565,Matsui,Kazuo,key_bbref 직접 매칭
brownjo05,488740,Brown,Jordan,key_bbref 직접 매칭
lopezja03,605346,López,Jack,key_bbref 직접 매칭
jenkijo03,818813,Jenkins,Joe,key_bbref 직접 매칭
brottto01,111520,Brottem,Tony,key_bbref 직접 매칭
onsloed01,120034,Onslow,Eddie,key_bbref 직접 매칭
barmecl01,425549,Barmes,Clint,key_bbref 직접 매칭
hallmbi01,115366,Hallman,Bill,key_bbref 직접 매칭
boozejo01,111226,Boozer,John,key_bbref 직접 매칭
blankfr01,111076,Blank,Fred,key_bbref 직접 매칭
leonhda01,117694,Leonhard,Dave,key_bbref 직접 매칭
bissajo01,820505,Bissant,John,key_bbref 직접 매칭
crosbbu01,429420,Crosby,Bubba,key_bbref 직접 매칭
maulal01,118453,Maul,Al,key_bbref 직접 매칭
mccarbi01,118557,McCarthy,Bill,key_bbref 직접 매칭
werlebi01,124094,Werle,Bill,key_bbref 직접 매칭
clarkho01,112355,Clarke,Horace,key_bbref 직접 매칭
hergeji01,623474,Herget,Jimmy,key_bbref 직접 매칭
osteech01,120096,Osteen,Champ,key_bbref 직접 매칭
peekst01,120351,Peek,Steve,key_bbref 직접 매칭
greenkh01,425867,Greene,Khalil,key_bbref 직접 매칭
kaisege01,116817,Kaiserling,George,key_bbref 직접 매칭
ruizch02,121550,Ruiz,Chico,key_bbref 직접 매칭
nealegr01,119677,Neale,Greasy,key_bbref 직접 매칭
jimenma01,116548,Jiménez,Manny,key_bbref 직접 매칭
sothoal01,122546,Sothoron,Allen,key_bbref 직접 매칭
lumpeje01,118001,Lumpe,Jerry,key_bbref 직접 매칭
jonesar01,116663,Jones,Art,key_bbref 직접 매칭
colomje01,400125,Colomé,Jesús,key_bbref 직접 매칭
bagbyba01,820623,Bagby,Babe,key_bbref 직접 매칭
jamesbe02,116483,James,Bernie,key_bbref 직접 매칭
leecl01,117599,Lee,Cliff,key_bbref 직접 매칭
sperrro01,122590,Sperring,Rob,key_bbref 직접 매칭
shivege01,817276,Shively,George,key_bbref 직접 매칭
clayda01,112377,Clay,Dain,key_bbref 직접 매칭
gardn04,819428,Gardner,,key_bbref 직접 매칭
pencehu01,452254,Pence,Hunter,key_bbref 직접 매칭
kardopa01,116841,Kardow,Paul,key_bbref 직접 매칭
mackijo01,118098,Mackinson,John,key_bbref 직접 매칭
turnesh01,123516,Turner,Shane,key_bbref 직접 매칭
johnsja02,116595,Johnson,Jason,key_bbref 직접 매칭
scarsle01,121751,Scarsella,Les,key_bbref 직접 매칭
meachru01,118887,Meacham,Rusty,key_bbref 직접 매칭
orang01,817925,Orange,,key_bbref 직접 매칭
aguilch01,430894,Aguila,Chris,key_bbref 직접 매칭
slateju01,686580,Slaten,Justin,key_bbref 직접 매칭
bicknch01,110977,Bicknell,Charlie,key_bbref 직접 매칭
sembemi01,121995,Sember,Mike,key_bbref 직접 매칭
vailmi01,123593,Vail,Mike,key_bbref 직접 매칭
mcintma01,118758,McIntyre,Matty,key_bbref 직접 매칭
waltemi01,123897,Walters,Mike,key_bbref 직접 매칭
deshide02,592261,DeShields,Delino,key_bbref 직접 매칭
beerscl01,110795,Beers,Clarence,key_bbref 직접 매칭
diazya01,650490,Díaz,Yandy,key_bbref 직접 매칭
powelja04,120717,Powell,Jay,key_bbref 직접 매칭
falleed01,113991,Fallenstein,Ed,key_bbref 직접 매칭
taylobi02,123161,Taylor,Billy,key_bbref 직접 매칭
willide01,124308,Williams,Denny,key_bbref 직접 매칭
josepdo01,548348,Joseph,Donnie,key_bbref 직접 매칭
morrito01,119420,Morrissey,Tom,key_bbref 직접 매칭
manniru01,118248,Manning,Rube,key_bbref 직접 매칭
cromphe01,112848,Crompton,Herb,key_bbref 직접 매칭
mayswi01,118495,Mays,Willie,key_bbref 직접 매칭
taylo13,817028,Taylor,Odis,key_bbref 직접 매칭
moriami01,150225,Moriarty,Mike,key_bbref 직접 매칭
carrima01,112039,Carrillo,Matías,key_bbref 직접 매칭
gilro01,114822,Gilroy,Henry,key_bbref 직접 매칭
sharppe01,817297,Sharpe,Pepper,key_bbref 직접 매칭
johnsjo11,818745,Johnson,Josh,key_bbref 직접 매칭
rivasal01,663845,Rivas,Alfonso,key_bbref 직접 매칭
conlopj01,664869,Conlon,P. J.,key_bbref 직접 매칭
peacoma01,676840,Peacock,Matt,key_bbref 직접 매칭
frommar01,114459,Fromme,Art,key_bbref 직접 매칭
bradlmi01,150396,Bradley,Milton,key_bbref 직접 매칭
hansesn01,115441,Hansen,Snipe,key_bbref 직접 매칭
restomi01,282879,Restovich,Michael,key_bbref 직접 매칭
taylobr01,123126,Taylor,Bruce,key_bbref 직접 매칭
brilegr01,111469,Briley,Greg,key_bbref 직접 매칭
taylole02,817012,Taylor,LeRoy,key_bbref 직접 매칭
scherma01,453286,Scherzer,Max,key_bbref 직접 매칭
poolha01,120664,Pool,Harlin,key_bbref 직접 매칭
mccafha01,118534,McCaffery,Harry,key_bbref 직접 매칭
blackle01,111046,Blackburne,Lena,key_bbref 직접 매칭
castldo01,112122,Castle,Don,key_bbref 직접 매칭
wellswi01,816677,Wells,Willie,key_bbref 직접 매칭
hornebo01,116154,Horner,Bob,key_bbref 직접 매칭
wannipe01,123907,Wanninger,Paul,key_bbref 직접 매칭
wainhda01,123794,Wainhouse,Dave,key_bbref 직접 매칭
rothrja01,121494,Rothrock,Jack,key_bbref 직접 매칭
moliniz01,119234,Molina,Izzy,key_bbref 직접 매칭
chartmi01,112214,Chartak,Mike,key_bbref 직접 매칭
cruzto02,112907,Cruz,Todd,key_bbref 직접 매칭
penaro01,120377,Peña,Roberto,key_bbref 직접 매칭
bratsfr01,111402,Bratschi,Fred,key_bbref 직접 매칭
wilesna01,686249,Wiles,Nathan,key_bbref 직접 매칭
liriape01,425538,Liriano,Pedro,key_bbref 직접 매칭
pettych01,120486,Petty,Charlie,key_bbref 직접 매칭
belkti01,110813,Belk,Tim,key_bbref 직접 매칭
milnebr01,119157,Milner,Brian,key_bbref 직접 매칭
savagbo01,121720,Savage,Bob,key_bbref 직접 매칭
fukudko01,493120,Fukudome,Kosuke,key_bbref 직접 매칭
milleri01,119109,Miller,Rick,key_bbref 직접 매칭
taveros01,570805,Taveras,Oscar,key_bbref 직접 매칭
clabamo01,112302,Clabaugh,Moose,key_bbref 직접 매칭
brownj06,820327,Brown,J.,key_bbref 직접 매칭
bradfch01,136268,Bradford,Chad,key_bbref 직접 매칭
bearske01,110743,Bearse,Kevin,key_bbref 직접 매칭
hernaca01,115815,Hernández,Carlos,key_bbref 직접 매칭
yowelca01,124722,Yowell,Carl,key_bbref 직접 매칭
wagnene01,474599,Wagner,Neil,key_bbref 직접 매칭
mooredy01,664238,Moore,Dylan,key_bbref 직접 매칭
silched01,122229,Silch,Ed,key_bbref 직접 매칭
klassge01,691946,Klassen,George,key_bbref 직접 매칭
corpoca01,449786,Corporán,Carlos,key_bbref 직접 매칭
abramcj01,682928,Abrams,CJ,key_bbref 직접 매칭
fowlebo01,114350,Fowler,Boob,key_bbref 직접 매칭
theisja01,123219,Theis,Jack,key_bbref 직접 매칭
detwedu01,113302,Detweiler,Ducky,key_bbref 직접 매칭
eufemfr01,113927,Eufemia,Frank,key_bbref 직접 매칭
dantofa01,113045,Dantonio,John,key_bbref 직접 매칭
peterra01,120459,Peters,Ray,key_bbref 직접 매칭
abernbi01,110019,Abernathie,Bill,key_bbref 직접 매칭
hubbala01,818941,Hubbard,Larry,key_bbref 직접 매칭
berrycl01,110932,Berry,Claude,key_bbref 직접 매칭
jimeneu01,818802,Jiménez,Eusebio,key_bbref 직접 매칭
kernejo01,818623,Kerner,John,key_bbref 직접 매칭
wainwad01,425794,Wainwright,Adam,key_bbref 직접 매칭
henried01,683618,Henriquez,Edgardo,key_bbref 직접 매칭
baekch01,430657,Baek,Cha-Seung,key_bbref 직접 매칭
fernajo02,605228,Fernández,José,key_bbref 직접 매칭
warreto01,123948,Warren,Tommy,key_bbref 직접 매칭
souzama01,122552,Souza,Mark,key_bbref 직접 매칭
planter01,120617,Plantenberg,Erik,key_bbref 직접 매칭
camelha01,111902,Camelli,Hank,key_bbref 직접 매칭
andrejo01,110259,André,John,key_bbref 직접 매칭
mcginfr01,118709,McGinn,Frank,key_bbref 직접 매칭
hassero02,690987,Hassell,Robert,key_bbref 직접 매칭
hestoch01,518790,Heston,Chris,key_bbref 직접 매칭
walkesp01,123832,Walker,Speed,key_bbref 직접 매칭
barthji01,444864,Barthmaier,Jimmy,key_bbref 직접 매칭
ortegan01,471162,Ortega,Anthony,key_bbref 직접 매칭
roggecl01,121392,Rogge,Clint,key_bbref 직접 매칭
clarkda04,112319,Clark,Danny,key_bbref 직접 매칭
jimenub01,434622,Jiménez,Ubaldo,key_bbref 직접 매칭
lemonji01,117670,Lemon,Jim,key_bbref 직접 매칭
