game_pk,season,game_date,league,home_team,away_team,home_strength,away_strength,home_sp_era,away_sp_era,home_rest,away_rest,home_last10,away_last10,y_home_win
1478,2010,2010-07-26,AL,LAA,BOS,0.494,0.549,,,1,1,0.5,0.4,0
1479,2010,2010-07-26,AL,CHA,SEA,0.543,0.377,,,1,1,0.4,0.4,1
1480,2010,2010-07-26,AL,CLE,NYA,0.426,0.586,,,1,1,0.7,0.7,0
1481,2010,2010-07-26,NL,HOU,CHN,0.469,0.463,,,1,1,0.4,0.6,0
1482,2010,2010-07-26,AL,KCA,MIN,0.414,0.58,,,1,1,0.3,0.7,0
1483,2010,2010-07-26,NL,MIL,CIN,0.475,0.562,,,1,1,0.7,0.6,1
1484,2010,2010-07-26,NL,PHI,COL,0.599,0.512,,,1,1,0.5,0.2,1
1485,2010,2010-07-26,NL,SFN,MIA,0.568,0.494,,,1,1,0.8,0.7,0
1486,2010,2010-07-26,AL,TBA,DET,0.593,0.5,,,1,1,0.6,0.3,1
1487,2010,2010-07-26,AL,TOR,BAL,0.525,0.407,,,1,1,0.6,0.2,1
1488,2010,2010-07-27,AL,LAA,BOS,0.494,0.549,,,1,1,0.4,0.5,0
1489,2010,2010-07-27,AL,CHA,SEA,0.543,0.377,,,1,1,0.4,0.4,1
1490,2010,2010-07-27,AL,CLE,NYA,0.426,0.586,,,1,1,0.6,0.7,1
1491,2010,2010-07-27,NL,COL,PIT,0.512,0.352,,,1,2,0.2,0.4,0
1492,2010,2010-07-27,NL,HOU,CHN,0.469,0.463,,,1,1,0.4,0.6,1
1493,2010,2010-07-27,AL,KCA,MIN,0.414,0.58,,,1,1,0.3,0.7,0
1494,2010,2010-07-27,NL,MIL,CIN,0.475,0.562,,,1,1,0.7,0.5,0
1495,2010,2010-07-27,NL,NYN,SLN,0.488,0.531,,,2,2,0.2,0.7,1
1496,2010,2010-07-27,NL,PHI,ARI,0.599,0.401,,,1,2,0.6,0.3,1
1497,2010,2010-07-27,NL,SDN,LAN,0.556,0.494,,,2,2,0.8,0.4,0
1498,2010,2010-07-27,NL,SFN,MIA,0.568,0.494,,,1,1,0.7,0.8,1
1499,2010,2010-07-27,AL,TBA,DET,0.593,0.5,,,1,1,0.6,0.3,1
1500,2010,2010-07-27,AL,TEX,ATH,0.556,0.5,,,2,2,0.7,0.8,1
1501,2010,2010-07-27,AL,TOR,BAL,0.525,0.407,,,1,1,0.6,0.2,1
1502,2010,2010-07-27,NL,WAS,ATL,0.426,0.562,,,2,2,0.3,0.5,1
1503,2010,2010-07-28,AL,LAA,BOS,0.494,0.549,,,1,1,0.3,0.5,0
1504,2010,2010-07-28,AL,CHA,SEA,0.543,0.377,,,1,1,0.5,0.4,1
1505,2010,2010-07-28,AL,CLE,NYA,0.426,0.586,,,1,1,0.6,0.6,0
1506,2010,2010-07-28,NL,COL,PIT,0.512,0.352,,,1,1,0.2,0.5,0
1507,2010,2010-07-28,NL,HOU,CHN,0.469,0.463,,,1,1,0.4,0.5,1
1508,2010,2010-07-28,AL,KCA,MIN,0.414,0.58,,,1,1,0.3,0.7,0
1509,2010,2010-07-28,NL,MIL,CIN,0.475,0.562,,,1,1,0.6,0.5,0
1510,2010,2010-07-28,NL,NYN,SLN,0.488,0.531,,,1,1,0.3,0.6,0
1511,2010,2010-07-28,NL,PHI,ARI,0.599,0.401,,,1,1,0.6,0.3,1
1512,2010,2010-07-28,NL,SDN,LAN,0.556,0.494,,,1,1,0.7,0.5,1
1513,2010,2010-07-28,NL,SFN,MIA,0.568,0.494,,,1,1,0.7,0.7,1
1514,2010,2010-07-28,AL,TBA,DET,0.593,0.5,,,1,1,0.7,0.3,1
1515,2010,2010-07-28,AL,TEX,ATH,0.556,0.5,,,1,1,0.7,0.7,0
1516,2010,2010-07-28,AL,TOR,BAL,0.525,0.407,,,1,1,0.6,0.2,1
1517,2010,2010-07-28,NL,WAS,ATL,0.426,0.562,,,1,1,0.3,0.4,0
1518,2010,2010-07-29,AL,CHA,SEA,0.543,0.377,,,1,1,0.6,0.3,1
1519,2010,2010-07-29,AL,CLE,NYA,0.426,0.586,,,1,1,0.5,0.7,0
1520,2010,2010-07-29,NL,COL,PIT,0.512,0.352,,,1,1,0.1,0.5,1
1521,2010,2010-07-29,AL,KCA,BAL,0.414,0.407,,,1,1,0.3,0.2,0
1522,2010,2010-07-29,NL,NYN,SLN,0.488,0.531,,,1,1,0.3,0.6,1
1523,2010,2010-07-29,NL,PHI,ARI,0.599,0.401,,,1,1,0.7,0.3,1
1524,2010,2010-07-29,NL,SDN,LAN,0.556,0.494,,,1,1,0.7,0.5,1
1525,2010,2010-07-29,NL,SFN,MIA,0.568,0.494,,,1,1,0.8,0.6,0
1526,2010,2010-07-29,AL,TBA,DET,0.593,0.5,,,1,1,0.7,0.3,1
1527,2010,2010-07-29,AL,TEX,ATH,0.556,0.5,,,1,1,0.7,0.7,1
1528,2010,2010-07-29,NL,WAS,ATL,0.426,0.562,,,1,1,0.3,0.5,1
1529,2010,2010-07-30,AL,LAA,TEX,0.494,0.556,,,2,1,0.2,0.7,1
1530,2010,2010-07-30,AL,BOS,DET,0.549,0.5,,,2,1,0.6,0.3,0
1531,2010,2010-07-30,AL,CHA,ATH,0.543,0.5,,,1,1,0.7,0.6,1
1532,2010,2010-07-30,NL,CIN,ATL,0.562,0.562,,,2,1,0.6,0.5,0
1533,2010,2010-07-30,NL,COL,CHN,0.512,0.463,,,1,2,0.2,0.5,1
1534,2010,2010-07-30,NL,HOU,MIL,0.469,0.475,,,2,2,0.5,0.6,1
1535,2010,2010-07-30,AL,KCA,BAL,0.414,0.407,,,1,1,0.2,0.3,1
1536,2010,2010-07-30,AL,MIN,SEA,0.58,0.377,,,2,1,0.7,0.3,1
1537,2010,2010-07-30,NL,NYN,ARI,0.488,0.401,,,1,1,0.3,0.3,0
1538,2010,2010-07-30,NL,SDN,MIA,0.556,0.494,,,1,1,0.7,0.6,0
1539,2010,2010-07-30,NL,SFN,LAN,0.568,0.494,,,1,1,0.7,0.5,1
1540,2010,2010-07-30,NL,SLN,PIT,0.531,0.352,,,1,1,0.5,0.4,1
1541,2010,2010-07-30,AL,TBA,NYA,0.593,0.586,,,1,1,0.8,0.7,1
1542,2010,2010-07-30,AL,TOR,CLE,0.525,0.426,,,2,1,0.6,0.4,1
1543,2010,2010-07-30,NL,WAS,PHI,0.426,0.599,,,1,1,0.4,0.8,1
1544,2010,2010-07-31,AL,LAA,TEX,0.494,0.556,,,1,1,0.3,0.6,0
1545,2010,2010-07-31,AL,BOS,DET,0.549,0.5,,,1,1,0.5,0.4,1
1546,2010,2010-07-31,AL,CHA,ATH,0.543,0.5,,,1,1,0.7,0.5,0
1547,2010,2010-07-31,NL,CIN,ATL,0.562,0.562,,,1,1,0.5,0.5,1
1548,2010,2010-07-31,NL,COL,CHN,0.512,0.463,,,1,1,0.2,0.4,1
1549,2010,2010-07-31,NL,HOU,MIL,0.469,0.475,,,1,1,0.6,0.5,1
1550,2010,2010-07-31,AL,KCA,BAL,0.414,0.407,,,1,1,0.3,0.2,1
1551,2010,2010-07-31,AL,MIN,SEA,0.58,0.377,,,1,1,0.8,0.3,1
1552,2010,2010-07-31,NL,NYN,ARI,0.488,0.401,,,1,1,0.3,0.3,1
1553,2010,2010-07-31,NL,SDN,MIA,0.556,0.494,,,1,1,0.6,0.7,0
1554,2010,2010-07-31,NL,SFN,LAN,0.568,0.494,,,1,1,0.7,0.5,1
1555,2010,2010-07-31,NL,SLN,PIT,0.531,0.352,,,1,1,0.5,0.4,1
1556,2010,2010-07-31,AL,TBA,NYA,0.593,0.586,,,1,1,0.8,0.7,0
1557,2010,2010-07-31,AL,TOR,CLE,0.525,0.426,,,1,1,0.7,0.3,0
1558,2010,2010-07-31,NL,WAS,PHI,0.426,0.599,,,1,1,0.5,0.8,1
1559,2010,2010-08-01,AL,LAA,TEX,0.494,0.556,,,1,1,0.2,0.6,1
1560,2010,2010-08-01,AL,BOS,DET,0.549,0.5,,,1,1,0.6,0.3,1
1561,2010,2010-08-01,AL,CHA,ATH,0.543,0.5,,,1,1,0.6,0.6,1
1562,2010,2010-08-01,NL,CIN,ATL,0.562,0.562,,,1,1,0.5,0.4,1
1563,2010,2010-08-01,NL,COL,CHN,0.512,0.463,,,1,1,0.3,0.4,1
1564,2010,2010-08-01,NL,HOU,MIL,0.469,0.475,,,1,1,0.6,0.5,1
1565,2010,2010-08-01,AL,KCA,BAL,0.414,0.407,,,1,1,0.3,0.2,1
1566,2010,2010-08-01,AL,MIN,SEA,0.58,0.377,,,1,1,0.9,0.2,1
1567,2010,2010-08-01,NL,NYN,ARI,0.488,0.401,,,1,1,0.4,0.2,0
1568,2010,2010-08-01,NL,SDN,MIA,0.556,0.494,,,1,1,0.6,0.7,1
1569,2010,2010-08-01,NL,SFN,LAN,0.568,0.494,,,1,1,0.8,0.5,1
1570,2010,2010-08-01,NL,SLN,PIT,0.531,0.352,,,1,1,0.5,0.3,1
1571,2010,2010-08-01,AL,TBA,NYA,0.593,0.586,,,1,1,0.8,0.7,1
1572,2010,2010-08-01,AL,TOR,CLE,0.525,0.426,,,1,1,0.6,0.3,0
1573,2010,2010-08-01,NL,WAS,PHI,0.426,0.599,,,1,1,0.6,0.8,0
1574,2010,2010-08-02,NL,ARI,WAS,0.401,0.426,,,1,1,0.2,0.5,0
1575,2010,2010-08-02,NL,ATL,NYN,0.562,0.488,,,1,1,0.4,0.4,1
1576,2010,2010-08-02,AL,BOS,CLE,0.549,0.426,,,1,1,0.7,0.4,0
1577,2010,2010-08-02,NL,CHN,MIL,0.463,0.475,,,1,1,0.3,0.5,0
1578,2010,2010-08-02,NL,LAN,SDN,0.494,0.556,,,1,1,0.4,0.6,0
1579,2010,2010-08-02,AL,NYA,TOR,0.586,0.525,,,1,1,0.6,0.6,0
1580,2010,2010-08-02,AL,ATH,KCA,0.5,0.414,,,1,1,0.5,0.4,1
1581,2010,2010-08-02,NL,PIT,CIN,0.352,0.562,,,1,1,0.2,0.6,0
1582,2010,2010-08-02,NL,SLN,HOU,0.531,0.469,,,1,1,0.5,0.7,0
1583,2010,2010-08-02,AL,TBA,MIN,0.593,0.58,,,1,1,0.8,0.9,1
1584,2010,2010-08-03,NL,ARI,WAS,0.401,0.426,,,1,1,0.2,0.5,1
1585,2010,2010-08-03,NL,ATL,NYN,0.562,0.488,,,1,1,0.4,0.4,0
1586,2010,2010-08-03,AL,BAL,LAA,0.407,0.494,,,2,2,0.2,0.3,1
1587,2010,2010-08-03,AL,BOS,CLE,0.549,0.426,,,1,1,0.6,0.4,1
1588,2010,2010-08-03,NL,CHN,MIL,0.463,0.475,,,1,1,0.3,0.5,0
1589,2010,2010-08-03,NL,COL,SFN,0.512,0.568,,,2,2,0.4,0.8,0
1590,2010,2010-08-03,AL,DET,CHA,0.5,0.543,,,2,2,0.2,0.7,0
1591,2010,2010-08-03,AL,DET,CHA,0.5,0.543,,,0,0,0.2,0.7,1
1592,2010,2010-08-03,NL,MIA,PHI,0.494,0.599,,,2,2,0.6,0.8,0
1593,2010,2010-08-03,NL,LAN,SDN,0.494,0.556,,,1,1,0.3,0.7,1
1594,2010,2010-08-03,AL,NYA,TOR,0.586,0.525,,,1,1,0.5,0.7,0
1595,2010,2010-08-03,AL,ATH,KCA,0.5,0.414,,,1,1,0.5,0.4,0
1596,2010,2010-08-03,NL,PIT,CIN,0.352,0.562,,,1,1,0.2,0.7,1
1597,2010,2010-08-03,AL,SEA,TEX,0.377,0.556,,,2,2,0.2,0.6,1
1598,2010,2010-08-03,NL,SLN,HOU,0.531,0.469,,,1,1,0.5,0.7,0
1599,2010,2010-08-03,AL,TBA,MIN,0.593,0.58,,,1,1,0.9,0.8,1
1600,2010,2010-08-04,NL,ARI,WAS,0.401,0.426,,,1,1,0.3,0.5,0
1601,2010,2010-08-04,NL,ATL,NYN,0.562,0.488,,,1,1,0.4,0.4,1
1602,2010,2010-08-04,AL,BAL,LAA,0.407,0.494,,,1,1,0.2,0.3,1
1603,2010,2010-08-04,AL,BOS,CLE,0.549,0.426,,,1,1,0.6,0.4,0
1604,2010,2010-08-04,NL,CHN,MIL,0.463,0.475,,,1,1,0.2,0.5,1
1605,2010,2010-08-04,NL,COL,SFN,0.512,0.568,,,1,1,0.4,0.8,1
1606,2010,2010-08-04,AL,DET,CHA,0.5,0.543,,,1,1,0.3,0.7,0
1607,2010,2010-08-04,NL,MIA,PHI,0.494,0.599,,,1,1,0.5,0.8,0
1608,2010,2010-08-04,NL,LAN,SDN,0.494,0.556,,,1,1,0.4,0.6,1
1609,2010,2010-08-04,AL,NYA,TOR,0.586,0.525,,,1,1,0.5,0.7,1
1610,2010,2010-08-04,AL,ATH,KCA,0.5,0.414,,,1,1,0.5,0.4,1
1611,2010,2010-08-04,NL,PIT,CIN,0.352,0.562,,,1,1,0.3,0.6,0
1612,2010,2010-08-04,AL,SEA,TEX,0.377,0.556,,,1,1,0.3,0.5,0
1613,2010,2010-08-04,NL,SLN,HOU,0.531,0.469,,,1,1,0.5,0.8,1
1614,2010,2010-08-04,AL,TBA,MIN,0.593,0.58,,,1,1,0.9,0.8,0
1615,2010,2010-08-05,NL,ARI,WAS,0.401,0.426,,,1,1,0.3,0.6,1
1616,2010,2010-08-05,NL,ATL,SFN,0.562,0.568,,,1,1,0.4,0.7,1
1617,2010,2010-08-05,AL,BAL,LAA,0.407,0.494,,,1,1,0.3,0.3,1
1618,2010,2010-08-05,AL,BOS,CLE,0.549,0.426,,,1,1,0.6,0.5,1
1619,2010,2010-08-05,AL,DET,CHA,0.5,0.543,,,1,1,0.2,0.8,0
1620,2010,2010-08-05,NL,MIA,PHI,0.494,0.599,,,1,1,0.5,0.8,0
1621,2010,2010-08-05,NL,LAN,SDN,0.494,0.556,,,1,1,0.4,0.5,0
1622,2010,2010-08-05,NL,PIT,COL,0.352,0.512,,,1,1,0.3,0.5,1
1623,2010,2010-08-05,AL,SEA,TEX,0.377,0.556,,,1,1,0.2,0.5,0
1624,2010,2010-08-05,AL,TBA,MIN,0.593,0.58,,,1,1,0.8,0.8,0
1625,2010,2010-08-06,NL,ARI,SDN,0.401,0.556,,,1,1,0.4,0.5,1
1626,2010,2010-08-06,NL,ATL,SFN,0.562,0.568,,,1,1,0.5,0.6,0
1627,2010,2010-08-06,AL,BAL,CHA,0.407,0.543,,,1,1,0.4,0.8,1
1628,2010,2010-08-06,NL,CHN,CIN,0.463,0.562,,,2,2,0.2,0.6,0
1629,2010,2010-08-06,AL,CLE,MIN,0.426,0.58,,,1,1,0.5,0.8,1
1630,2010,2010-08-06,AL,DET,LAA,0.5,0.494,,,1,1,0.2,0.2,0
1631,2010,2010-08-06,NL,MIA,SLN,0.494,0.531,,,1,2,0.4,0.6,0
1632,2010,2010-08-06,NL,LAN,WAS,0.494,0.426,,,1,1,0.3,0.6,0
1633,2010,2010-08-06,NL,MIL,HOU,0.475,0.469,,,2,2,0.4,0.8,1
1634,2010,2010-08-06,AL,NYA,BOS,0.586,0.549,,,2,1,0.5,0.7,0
1635,2010,2010-08-06,AL,ATH,TEX,0.5,0.556,,,2,1,0.5,0.6,0
1636,2010,2010-08-06,NL,PHI,NYN,0.599,0.488,,,1,2,0.8,0.4,1
1637,2010,2010-08-06,NL,PIT,COL,0.352,0.512,,,1,1,0.4,0.5,0
1638,2010,2010-08-06,AL,SEA,KCA,0.377,0.414,,,1,2,0.1,0.4,1
1639,2010,2010-08-06,AL,TOR,TBA,0.525,0.593,,,2,1,0.6,0.7,1
1640,2010,2010-08-07,NL,ARI,SDN,0.401,0.556,,,1,1,0.5,0.5,1
1641,2010,2010-08-07,NL,ATL,SFN,0.562,0.568,,,1,1,0.5,0.7,1
1642,2010,2010-08-07,AL,BAL,CHA,0.407,0.543,,,1,1,0.5,0.7,0
1643,2010,2010-08-07,NL,CHN,CIN,0.463,0.562,,,1,1,0.2,0.7,0
1644,2010,2010-08-07,AL,CLE,MIN,0.426,0.58,,,1,1,0.5,0.7,0
1645,2010,2010-08-07,AL,DET,LAA,0.5,0.494,,,1,1,0.2,0.3,0
1646,2010,2010-08-07,NL,MIA,SLN,0.494,0.531,,,1,1,0.3,0.6,1
1647,2010,2010-08-07,NL,LAN,WAS,0.494,0.426,,,1,1,0.2,0.6,1
1648,2010,2010-08-07,NL,MIL,HOU,0.475,0.469,,,1,1,0.4,0.7,1
1649,2010,2010-08-07,AL,NYA,BOS,0.586,0.549,,,1,1,0.4,0.7,1
1650,2010,2010-08-07,AL,ATH,TEX,0.5,0.556,,,1,1,0.4,0.6,1
1651,2010,2010-08-07,NL,PHI,NYN,0.599,0.488,,,1,1,0.8,0.4,0
1652,2010,2010-08-07,NL,PIT,COL,0.352,0.512,,,1,1,0.3,0.6,1
1653,2010,2010-08-07,AL,SEA,KCA,0.377,0.414,,,1,1,0.2,0.4,0
1654,2010,2010-08-07,AL,TOR,TBA,0.525,0.593,,,1,1,0.7,0.6,1
1655,2010,2010-08-08,NL,ARI,SDN,0.401,0.556,,,1,1,0.6,0.4,0
1656,2010,2010-08-08,NL,ATL,SFN,0.562,0.568,,,1,1,0.5,0.6,1
1657,2010,2010-08-08,AL,BAL,CHA,0.407,0.543,,,1,1,0.5,0.7,1
1658,2010,2010-08-08,NL,CHN,CIN,0.463,0.562,,,1,1,0.1,0.8,0
1659,2010,2010-08-08,AL,CLE,MIN,0.426,0.58,,,1,1,0.5,0.7,0
1660,2010,2010-08-08,AL,DET,LAA,0.5,0.494,,,1,1,0.2,0.4,1
1661,2010,2010-08-08,NL,LAN,WAS,0.494,0.426,,,1,1,0.3,0.6,1
1662,2010,2010-08-08,NL,MIL,HOU,0.475,0.469,,,1,1,0.4,0.7,1
1663,2010,2010-08-08,AL,NYA,BOS,0.586,0.549,,,1,1,0.5,0.6,1
1664,2010,2010-08-08,AL,ATH,TEX,0.5,0.556,,,1,1,0.5,0.5,1
1665,2010,2010-08-08,NL,PHI,NYN,0.599,0.488,,,1,1,0.7,0.4,1
1666,2010,2010-08-08,NL,PIT,COL,0.352,0.512,,,1,1,0.3,0.6,0
1667,2010,2010-08-08,AL,SEA,KCA,0.377,0.414,,,1,1,0.2,0.5,1
1668,2010,2010-08-08,AL,TOR,TBA,0.525,0.593,,,1,1,0.7,0.5,1
1669,2010,2010-08-09,AL,LAA,KCA,0.494,0.414,,,1,1,0.4,0.5,1
1670,2010,2010-08-09,AL,BAL,CHA,0.407,0.543,,,1,1,0.6,0.6,1
1671,2010,2010-08-09,NL,CIN,SLN,0.562,0.531,,,1,2,0.8,0.6,0
1672,2010,2010-08-09,AL,DET,TBA,0.5,0.593,,,1,1,0.3,0.4,0
1673,2010,2010-08-09,NL,HOU,ATL,0.469,0.562,,,1,1,0.6,0.6,1
1674,2010,2010-08-09,NL,MIL,ARI,0.475,0.401,,,1,1,0.5,0.6,0
1675,2010,2010-08-09,AL,NYA,BOS,0.586,0.549,,,1,1,0.5,0.5,0
1676,2010,2010-08-09,AL,SEA,ATH,0.377,0.5,,,1,1,0.3,0.5,1
1677,2010,2010-08-09,NL,SFN,CHN,0.568,0.463,,,1,1,0.5,0.1,1
1678,2010,2010-08-10,AL,LAA,KCA,0.494,0.414,,,1,1,0.5,0.5,1
1679,2010,2010-08-10,AL,CHA,MIN,0.543,0.58,,,1,2,0.5,0.7,0
1680,2010,2010-08-10,NL,CIN,SLN,0.562,0.531,,,1,1,0.7,0.6,0
1681,2010,2010-08-10,AL,CLE,BAL,0.426,0.407,,,2,1,0.5,0.6,0
1682,2010,2010-08-10,AL,DET,TBA,0.5,0.593,,,1,1,0.2,0.4,0
1683,2010,2010-08-10,NL,HOU,ATL,0.469,0.562,,,1,1,0.6,0.5,0
1684,2010,2010-08-10,NL,MIL,ARI,0.475,0.401,,,1,1,0.5,0.6,0
1685,2010,2010-08-10,NL,NYN,COL,0.488,0.512,,,2,2,0.4,0.7,1
1686,2010,2010-08-10,NL,PHI,LAN,0.599,0.494,,,2,2,0.7,0.4,0
1687,2010,2010-08-10,NL,SDN,PIT,0.556,0.352,,,2,2,0.4,0.3,1
1688,2010,2010-08-10,AL,SEA,ATH,0.377,0.5,,,1,1,0.4,0.5,1
1689,2010,2010-08-10,NL,SFN,CHN,0.568,0.463,,,1,1,0.6,0.1,0
1690,2010,2010-08-10,AL,TEX,NYA,0.556,0.586,,,2,1,0.5,0.4,1
1691,2010,2010-08-10,AL,TOR,BOS,0.525,0.549,,,2,1,0.7,0.6,0
1692,2010,2010-08-10,NL,WAS,MIA,0.426,0.494,,,2,3,0.5,0.4,0
1693,2010,2010-08-11,AL,LAA,KCA,0.494,0.414,,,1,1,0.5,0.4,1
1694,2010,2010-08-11,AL,CHA,MIN,0.543,0.58,,,1,1,0.5,0.7,1
1695,2010,2010-08-11,NL,CIN,SLN,0.562,0.531,,,1,1,0.7,0.7,0
1696,2010,2010-08-11,AL,CLE,BAL,0.426,0.407,,,1,1,0.5,0.7,0
1697,2010,2010-08-11,AL,DET,TBA,0.5,0.593,,,1,1,0.2,0.5,1
1698,2010,2010-08-11,NL,HOU,ATL,0.469,0.562,,,1,1,0.5,0.6,0
1699,2010,2010-08-11,NL,MIL,ARI,0.475,0.401,,,1,1,0.5,0.7,0
1700,2010,2010-08-11,NL,NYN,COL,0.488,0.512,,,1,1,0.4,0.6,0
1701,2010,2010-08-11,NL,PHI,LAN,0.599,0.494,,,1,1,0.6,0.5,1
1702,2010,2010-08-11,NL,SDN,PIT,0.556,0.352,,,1,1,0.5,0.3,1
1703,2010,2010-08-11,AL,SEA,ATH,0.377,0.5,,,1,1,0.5,0.5,0
1704,2010,2010-08-11,NL,SFN,CHN,0.568,0.463,,,1,1,0.5,0.2,1
1705,2010,2010-08-11,AL,TEX,NYA,0.556,0.586,,,1,1,0.5,0.4,0
1706,2010,2010-08-11,AL,TOR,BOS,0.525,0.549,,,1,1,0.6,0.6,0
1707,2010,2010-08-11,NL,WAS,MIA,0.426,0.494,,,1,1,0.4,0.5,0
1708,2010,2010-08-12,AL,CHA,MIN,0.543,0.58,,,1,1,0.5,0.6,0
1709,2010,2010-08-12,AL,CLE,BAL,0.426,0.407,,,1,1,0.4,0.8,1
1710,2010,2010-08-12,AL,KCA,NYA,0.414,0.586,,,1,1,0.3,0.4,0
1711,2010,2010-08-12,NL,MIL,ARI,0.475,0.401,,,1,1,0.5,0.7,1
1712,2010,2010-08-12,NL,NYN,COL,0.488,0.512,,,1,1,0.4,0.6,1
1713,2010,2010-08-12,NL,PHI,LAN,0.599,0.494,,,1,1,0.7,0.5,1
1714,2010,2010-08-12,NL,SDN,PIT,0.556,0.352,,,1,1,0.6,0.3,1
1715,2010,2010-08-12,NL,SFN,CHN,0.568,0.463,,,1,1,0.5,0.2,1
1716,2010,2010-08-12,AL,TOR,BOS,0.525,0.549,,,1,1,0.5,0.6,1
1717,2010,2010-08-12,NL,WAS,MIA,0.426,0.494,,,1,1,0.3,0.5,0
1718,2010,2010-08-13,AL,LAA,TOR,0.494,0.525,,,2,1,0.6,0.6,0
1719,2010,2010-08-13,NL,ATL,LAN,0.562,0.494,,,2,1,0.7,0.5,1
1720,2010,2010-08-13,AL,CHA,DET,0.543,0.5,,,1,2,0.4,0.3,1
1721,2010,2010-08-13,NL,CIN,MIA,0.562,0.494,,,2,1,0.6,0.5,1
1722,2010,2010-08-13,AL,CLE,SEA,0.426,0.377,,,1,2,0.4,0.5,0
1723,2010,2010-08-13,NL,COL,MIL,0.512,0.475,,,1,1,0.5,0.6,1
1724,2010,2010-08-13,NL,HOU,PIT,0.469,0.352,,,2,1,0.4,0.3,1
1725,2010,2010-08-13,AL,KCA,NYA,0.414,0.586,,,1,1,0.2,0.5,1
1726,2010,2010-08-13,AL,MIN,ATH,0.58,0.5,,,1,2,0.6,0.5,1
1727,2010,2010-08-13,NL,NYN,PHI,0.488,0.599,,,1,1,0.4,0.8,1
1728,2010,2010-08-13,NL,SFN,SDN,0.568,0.556,,,1,1,0.5,0.6,0
1729,2010,2010-08-13,NL,SLN,CHN,0.531,0.463,,,2,1,0.7,0.2,1
1730,2010,2010-08-13,AL,TBA,BAL,0.593,0.407,,,2,1,0.4,0.8,0
1731,2010,2010-08-13,AL,TEX,BOS,0.556,0.549,,,2,1,0.5,0.6,1
1732,2010,2010-08-13,NL,WAS,ARI,0.426,0.401,,,1,1,0.3,0.7,1
1733,2010,2010-08-14,AL,LAA,TOR,0.494,0.525,,,1,1,0.5,0.7,1
1734,2010,2010-08-14,NL,ATL,LAN,0.562,0.494,,,1,1,0.7,0.5,0
1735,2010,2010-08-14,AL,CHA,DET,0.543,0.5,,,1,1,0.5,0.3,0
1736,2010,2010-08-14,NL,CIN,MIA,0.562,0.494,,,1,1,0.6,0.4,1
1737,2010,2010-08-14,AL,CLE,SEA,0.426,0.377,,,1,1,0.3,0.6,0
1738,2010,2010-08-14,NL,COL,MIL,0.512,0.475,,,1,1,0.5,0.5,0
1739,2010,2010-08-14,NL,HOU,PIT,0.469,0.352,,,1,1,0.4,0.3,1
1740,2010,2010-08-14,AL,KCA,NYA,0.414,0.586,,,1,1,0.3,0.5,0
1741,2010,2010-08-14,AL,MIN,ATH,0.58,0.5,,,1,1,0.7,0.5,1
1742,2010,2010-08-14,NL,NYN,PHI,0.488,0.599,,,1,1,0.5,0.7,0
1743,2010,2010-08-14,NL,SFN,SDN,0.568,0.556,,,1,1,0.4,0.6,1
1744,2010,2010-08-14,NL,SLN,CHN,0.531,0.463,,,1,1,0.7,0.2,0
1745,2010,2010-08-14,AL,TBA,BAL,0.593,0.407,,,1,1,0.3,0.8,1
1746,2010,2010-08-14,AL,TEX,BOS,0.556,0.549,,,1,1,0.5,0.5,0
1747,2010,2010-08-14,NL,WAS,ARI,0.426,0.401,,,1,1,0.3,0.6,0
1748,2010,2010-08-15,AL,LAA,TOR,0.494,0.525,,,1,1,0.6,0.6,0
1749,2010,2010-08-15,NL,ATL,LAN,0.562,0.494,,,1,1,0.7,0.5,1
1750,2010,2010-08-15,AL,CHA,DET,0.543,0.5,,,1,1,0.4,0.3,0
1751,2010,2010-08-15,NL,CIN,MIA,0.562,0.494,,,1,1,0.6,0.4,1
1752,2010,2010-08-15,AL,CLE,SEA,0.426,0.377,,,1,1,0.3,0.6,1
1753,2010,2010-08-15,NL,COL,MIL,0.512,0.475,,,1,1,0.5,0.5,1
1754,2010,2010-08-15,NL,HOU,PIT,0.469,0.352,,,1,1,0.4,0.2,1
1755,2010,2010-08-15,AL,KCA,NYA,0.414,0.586,,,1,1,0.2,0.6,1
1756,2010,2010-08-15,AL,MIN,ATH,0.58,0.5,,,1,1,0.8,0.4,1
1757,2010,2010-08-15,NL,NYN,PHI,0.488,0.599,,,1,1,0.5,0.7,0
1758,2010,2010-08-15,NL,SFN,SDN,0.568,0.556,,,1,1,0.5,0.6,0
1759,2010,2010-08-15,NL,SLN,CHN,0.531,0.463,,,1,1,0.6,0.3,0
1760,2010,2010-08-15,AL,TBA,BAL,0.593,0.407,,,1,1,0.3,0.7,1
1761,2010,2010-08-15,AL,TEX,BOS,0.556,0.549,,,1,1,0.5,0.6,1
1762,2010,2010-08-15,NL,WAS,ARI,0.426,0.401,,,1,1,0.3,0.7,1
1763,2010,2010-08-16,NL,ATL,LAN,0.562,0.494,,,1,1,0.7,0.4,1
1764,2010,2010-08-16,AL,BAL,SEA,0.407,0.377,,,1,1,0.6,0.6,1
1765,2010,2010-08-16,NL,CHN,SDN,0.463,0.556,,,1,1,0.3,0.7,0
1766,2010,2010-08-16,NL,HOU,NYN,0.469,0.488,,,1,1,0.4,0.4,0
1767,2010,2010-08-16,AL,NYA,DET,0.586,0.5,,,1,1,0.5,0.4,0
1768,2010,2010-08-16,AL,ATH,TOR,0.5,0.525,,,1,1,0.4,0.6,0
